state,district,year,serial_no,rape,assault_women,insult_modesty,importation_girls,total_crimes,immoral_traffic,procuration_minor_girls,human_trafficking,assault_women_above18,assault_women_below18,insult_modesty_above18,insult_modesty_below18,cyber_explicit_material,other_women_cyber_crimes,total_community_crimes,source_dataset,year_year,state_name_state_name,state_code_state_code,district_name_district_name,district_code_district_code,registration_circles_registration_circles,rape_rape,assault_on_women_assault_on_women,insult_to_the_modesty_of_women_insult_to_the_modesty_of_women,importation_of_girls_from_foreign_importation_of_girls_from_foreign,immoral_traffic_prevention_immoral_traffic_prevention,human_trafficking_human_trafficking
BIHAR,DARBHANGA,2010.0,15.0,18.0,68.0,0.0,2.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
BIHAR,GAYA,2010.0,15.0,22.0,3.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
BIHAR,GOPALGANJ,2010.0,15.0,18.0,0.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
BIHAR,JAMALPUR RLY.,2010.0,15.0,0.0,3.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
BIHAR,JAMUI,2010.0,15.0,20.0,33.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
BIHAR,JEHANABAD,2010.0,15.0,8.0,10.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
BIHAR,KATIHAR,2010.0,15.0,55.0,6.0,0.0,3.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
BIHAR,KATIHAR RLY.,2010.0,15.0,1.0,4.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
BIHAR,KHAGARIA,2010.0,15.0,5.0,14.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
BIHAR,KISHANGANJ,2010.0,15.0,24.0,0.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
BIHAR,LAKHISARAI,2010.0,15.0,10.0,4.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
BIHAR,MADHEPURA,2010.0,15.0,11.0,9.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
BIHAR,MADHUBANI,2010.0,15.0,30.0,6.0,0.0,1.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
BIHAR,MOTIHARI,2010.0,15.0,25.0,0.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
BIHAR,MUNGER,2010.0,15.0,11.0,3.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
BIHAR,MUZAFFARPUR,2010.0,15.0,52.0,7.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
BIHAR,MUZAFFARPUR RLY.,2010.0,15.0,1.0,0.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
BIHAR,NALANDA,2010.0,15.0,26.0,30.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
BIHAR,NAUGACHIA,2010.0,15.0,8.0,23.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
BIHAR,NAWADAH,2010.0,15.0,11.0,3.0,0.0,2.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
BIHAR,PATNA,2010.0,15.0,50.0,12.0,3.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
BIHAR,PATNA RLY.,2010.0,15.0,1.0,17.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
BIHAR,PURNEA,2010.0,15.0,40.0,22.0,1.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
BIHAR,ROHTAS,2010.0,15.0,27.0,49.0,11.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
BIHAR,SAHARSA,2010.0,15.0,7.0,39.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
BIHAR,SAMASTIPUR,2010.0,15.0,36.0,7.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
BIHAR,SARAN,2010.0,15.0,23.0,24.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
BIHAR,SHEIKHPURA,2010.0,15.0,2.0,0.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
BIHAR,SHEOHAR,2010.0,15.0,3.0,2.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
BIHAR,SITAMARHI,2010.0,15.0,9.0,18.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
BIHAR,SIWAN,2010.0,15.0,19.0,10.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
BIHAR,SUPAUL,2010.0,15.0,19.0,6.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
BIHAR,VAISHALI,2010.0,15.0,30.0,15.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
BIHAR,TOTAL,2010.0,15.0,795.0,534.0,16.0,8.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
CHHATTISGARH,BALRAMPUR,2010.0,15.0,61.0,71.0,29.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
CHHATTISGARH,BILASPUR,2010.0,15.0,69.0,167.0,18.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
CHHATTISGARH,BIZAPUR,2010.0,15.0,3.0,0.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
CHHATTISGARH,DANTEWARA,2010.0,15.0,9.0,8.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
CHHATTISGARH,DHAMTARI,2010.0,15.0,40.0,55.0,6.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
CHHATTISGARH,DURG,2010.0,15.0,106.0,269.0,36.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
CHHATTISGARH,GRP RAIPUR,2010.0,15.0,1.0,3.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
CHHATTISGARH,JAGDALPUR,2010.0,15.0,48.0,33.0,4.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
CHHATTISGARH,JANJGIR,2010.0,15.0,39.0,90.0,6.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
CHHATTISGARH,JASHPUR,2010.0,15.0,69.0,53.0,4.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
CHHATTISGARH,KABIRDHAM,2010.0,15.0,19.0,85.0,7.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
CHHATTISGARH,KANKER,2010.0,15.0,18.0,27.0,2.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
CHHATTISGARH,KORBA,2010.0,15.0,32.0,80.0,4.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
CHHATTISGARH,KORIYA,2010.0,15.0,58.0,98.0,9.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
CHHATTISGARH,MAHASAMUND,2010.0,15.0,26.0,65.0,5.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
CHHATTISGARH,NARAYANPUR,2010.0,15.0,3.0,5.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
CHHATTISGARH,RAIGARH,2010.0,15.0,52.0,89.0,7.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
CHHATTISGARH,RAIPUR,2010.0,15.0,136.0,268.0,33.0,2.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
CHHATTISGARH,RAJNANDGAON,2010.0,15.0,43.0,72.0,5.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
CHHATTISGARH,SARGUJA,2010.0,15.0,103.0,99.0,1.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
CHHATTISGARH,SURAJPUR,2010.0,15.0,77.0,69.0,6.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
CHHATTISGARH,TOTAL,2010.0,15.0,1012.0,1706.0,182.0,2.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
GOA,NORTH GOA,2010.0,15.0,12.0,24.0,10.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
GOA,SOUTH GOA,2010.0,15.0,24.0,12.0,6.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
GOA,TOTAL,2010.0,15.0,36.0,36.0,16.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
GUJARAT,AHMEDABAD COMMR.,2010.0,15.0,49.0,73.0,9.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
GUJARAT,AHMEDABAD RURAL,2010.0,15.0,8.0,14.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
GUJARAT,AHWA-DANG,2010.0,15.0,1.0,0.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
GUJARAT,AMRELI,2010.0,15.0,10.0,25.0,9.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
GUJARAT,ANAND,2010.0,15.0,15.0,27.0,3.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
GUJARAT,BHARUCH,2010.0,15.0,9.0,18.0,4.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
GUJARAT,BHAVNAGAR,2010.0,15.0,8.0,32.0,42.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
GUJARAT,CID CRIME,2010.0,15.0,1.0,0.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
GUJARAT,DAHOD,2010.0,15.0,3.0,15.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
GUJARAT,GANDHINAGAR,2010.0,15.0,13.0,11.0,4.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
GUJARAT,HIMATNAGAR,2010.0,15.0,18.0,26.0,2.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
GUJARAT,JAMNAGAR,2010.0,15.0,14.0,27.0,2.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
GUJARAT,JUNAGADH,2010.0,15.0,19.0,37.0,8.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
GUJARAT,KHEDA NORTH,2010.0,15.0,16.0,28.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
GUJARAT,KUTCH,2010.0,15.0,8.0,18.0,1.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
GUJARAT,MEHSANA,2010.0,15.0,8.0,27.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
GUJARAT,NARMADA,2010.0,15.0,7.0,8.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
GUJARAT,NAVSARI,2010.0,15.0,6.0,5.0,1.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
GUJARAT,PALANPUR,2010.0,15.0,38.0,59.0,5.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
GUJARAT,PANCHMAHAL,2010.0,15.0,13.0,31.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
GUJARAT,PATAN,2010.0,15.0,11.0,32.0,1.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
GUJARAT,PORBANDAR,2010.0,15.0,2.0,4.0,3.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
GUJARAT,RAJKOT COMMR.,2010.0,15.0,12.0,14.0,7.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
GUJARAT,RAJKOT RURAL,2010.0,15.0,24.0,22.0,5.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
GUJARAT,SURAT COMMR.,2010.0,15.0,23.0,24.0,1.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
GUJARAT,SURAT RURAL,2010.0,15.0,6.0,4.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
GUJARAT,SURENDRANAGAR,2010.0,15.0,29.0,36.0,2.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
GUJARAT,TAPI,2010.0,15.0,3.0,7.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
GUJARAT,VADODARA COMMR.,2010.0,15.0,7.0,18.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
GUJARAT,VADODARA RURAL,2010.0,15.0,16.0,18.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
GUJARAT,VALSAD,2010.0,15.0,11.0,4.0,0.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
GUJARAT,W.RLY,2010.0,15.0,0.0,4.0,1.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
GUJARAT,TOTAL,2010.0,15.0,408.0,668.0,110.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
HARYANA,AMBALA,2010.0,15.0,30.0,20.0,14.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
HARYANA,BHIWANI,2010.0,15.0,30.0,45.0,15.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
HARYANA,FARIDABAD,2010.0,15.0,51.0,27.0,78.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
HARYANA,FATEHABAD,2010.0,15.0,21.0,13.0,9.0,0.0,281.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,112.0,Dataset_5,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
